a,b,c
65.000000,58.000000,7
52.000000,64.000000,7
69.000000,56.000000,7
64.000000,58.000000,7
60.000000,61.000000,7
41.000000,61.000000,7
69.000000,58.000000,7
65.000000,60.000000,7
69.000000,60.000000,7
60.000000,64.000000,7
69.000000,60.000000,7
58.000000,65.000000,7
65.000000,61.000000,7
59.000000,64.000000,7
64.000000,62.000000,7
59.000000,63.000000,7
65.000000,61.000000,7
65.000000,62.000000,7
64.000000,64.000000,7
58.000000,66.000000,7
58.000000,67.000000,7
69.000000,62.000000,7
68.000000,62.000000,7
65.000000,63.000000,7
61.000000,65.000000,7
57.000000,66.000000,7
69.000000,61.000000,7
69.000000,61.000000,7
58.000000,66.000000,7
63.000000,63.000000,7
68.000000,62.000000,7
58.000000,66.000000,7
64.000000,64.000000,7
65.000000,62.000000,7
64.000000,64.000000,7
58.000000,67.000000,7
67.000000,65.000000,7
67.000000,64.000000,7
64.000000,66.000000,7
39.000000,58.000000,7
67.000000,64.000000,7
60.000000,68.000000,7
63.000000,66.000000,7
64.000000,65.000000,7
62.000000,67.000000,7
40.000000,60.000000,7
59.000000,67.000000,7
61.000000,66.000000,7
68.000000,64.000000,7
67.000000,64.000000,7
62.000000,66.000000,7
61.000000,68.000000,7
66.000000,65.000000,7
60.000000,67.000000,7
63.000000,66.000000,7
56.000000,67.000000,7
65.000000,68.000000,7
67.000000,66.000000,7
65.000000,68.000000,7
66.000000,67.000000,7
51.000000,66.000000,7
64.000000,67.000000,7
54.000000,67.000000,7
66.000000,68.000000,7
66.000000,68.000000,7
66.000000,69.000000,7
41.000000,63.000000,7
68.000000,67.000000,7
40.000000,63.000000,7
38.000000,58.000000,7
37.000000,56.000000,7
42.000000,64.000000,7
39.000000,61.000000,7
37.000000,56.000000,7
39.000000,61.000000,7
36.000000,53.000000,7
39.000000,62.000000,7
35.000000,51.000000,7
39.000000,63.000000,7
40.000000,64.000000,7
39.000000,63.000000,7
37.000000,43.000000,7
36.000000,55.000000,7
40.000000,36.000000,7
40.000000,36.000000,7
43.000000,65.000000,7
36.000000,45.000000,7
35.000000,53.000000,7
35.000000,53.000000,7
38.000000,62.000000,7
37.000000,59.000000,7
44.000000,35.000000,7
38.000000,62.000000,7
38.000000,39.000000,7
36.000000,57.000000,7
37.000000,60.000000,7
43.000000,35.000000,7
27.000000,65.000000,8
33.000000,68.000000,8
19.000000,59.000000,8
21.000000,59.000000,8
36.000000,61.000000,8
30.000000,65.000000,8
34.000000,65.000000,8
32.000000,53.000000,8
29.000000,55.000000,8
24.000000,65.000000,8
13.000000,74.000000,8
11.000000,70.000000,8
15.000000,59.000000,8
25.000000,58.000000,8
17.000000,68.000000,8
16.000000,66.000000,8
33.000000,66.000000,8
29.000000,61.000000,8
21.000000,72.000000,8
28.000000,63.000000,8
10.000000,74.000000,8
25.000000,67.000000,8
26.000000,72.000000,8
34.000000,58.000000,8
21.000000,63.000000,8
31.000000,70.000000,8
27.000000,60.000000,8
5.000000,71.000000,8
15.000000,60.000000,8
37.000000,65.000000,8
19.000000,58.000000,8
25.000000,72.000000,8
19.000000,64.000000,8
25.000000,63.000000,8
6.000000,73.000000,8
23.000000,58.000000,8
9.000000,72.000000,8
22.000000,55.000000,8
23.000000,73.000000,8
24.000000,55.000000,8
25.000000,72.000000,8
21.000000,68.000000,8
33.000000,64.000000,8
16.000000,68.000000,8
32.000000,67.000000,8
16.000000,71.000000,8
8.000000,74.000000,8
32.000000,54.000000,8
29.000000,59.000000,8
29.000000,66.000000,8
34.000000,63.000000,8
13.000000,70.000000,8
32.000000,67.000000,8
23.000000,59.000000,8
28.000000,59.000000,8
31.000000,63.000000,8
22.000000,71.000000,8
8.000000,69.000000,8
26.000000,72.000000,8
34.000000,66.000000,8
26.000000,72.000000,8
33.000000,65.000000,8
20.000000,64.000000,8
31.000000,56.000000,8
35.000000,60.000000,8
22.000000,75.000000,8
25.000000,73.000000,8
28.000000,73.000000,8
14.000000,71.000000,8
23.000000,63.000000,8
14.000000,71.000000,8
31.000000,58.000000,8
28.000000,69.000000,8
35.000000,65.000000,8
32.000000,61.000000,8
13.000000,60.000000,8
35.000000,68.000000,8
25.000000,56.000000,8
25.000000,69.000000,8
21.000000,61.000000,8
34.000000,56.000000,8
12.000000,66.000000,8
22.000000,60.000000,8
30.000000,62.000000,8
15.000000,75.000000,8
13.000000,61.000000,8
33.000000,65.000000,8
10.000000,71.000000,8
19.000000,73.000000,8
17.000000,60.000000,8
15.000000,61.000000,8
12.000000,64.000000,8
26.000000,68.000000,8
11.000000,69.000000,8
19.000000,56.000000,8
16.000000,57.000000,8
34.000000,67.000000,8
29.000000,62.000000,8
24.000000,59.000000,8
12.000000,67.000000,8
30.000000,62.000000,8
33.000000,66.000000,8
26.000000,63.000000,8
22.000000,71.000000,8
15.000000,69.000000,8
12.000000,67.000000,8
18.000000,65.000000,8
32.000000,59.000000,8
16.000000,72.000000,8
23.000000,63.000000,8
25.000000,63.000000,8
11.000000,65.000000,8
24.000000,69.000000,8
32.000000,63.000000,8
6.000000,72.000000,8
21.000000,68.000000,8
27.000000,57.000000,8
27.000000,73.000000,8
23.000000,71.000000,8
27.000000,70.000000,8
24.000000,74.000000,8
20.000000,69.000000,8
30.000000,67.000000,8
15.000000,65.000000,8
10.000000,65.000000,8
27.000000,72.000000,8
32.000000,53.000000,8
19.000000,56.000000,8
24.000000,72.000000,8
34.000000,56.000000,8
32.000000,65.000000,8
19.000000,59.000000,8
25.000000,64.000000,8
13.000000,75.000000,8
17.000000,66.000000,8
26.000000,75.000000,8
25.000000,69.000000,8
7.000000,71.000000,8
28.000000,72.000000,8
7.000000,74.000000,8
32.000000,67.000000,8
29.000000,55.000000,8
27.000000,61.000000,8
16.000000,66.000000,8
8.000000,72.000000,8
7.000000,73.000000,8
20.000000,68.000000,8
28.000000,55.000000,8
18.000000,66.000000,8
21.000000,55.000000,8
36.000000,58.000000,8
30.000000,61.000000,8
35.000000,68.000000,8
26.000000,62.000000,8
16.000000,58.000000,8
18.000000,73.000000,8
13.000000,69.000000,8
10.000000,71.000000,8
19.000000,69.000000,8
23.000000,58.000000,8
29.000000,58.000000,8
29.000000,55.000000,8
19.000000,75.000000,8
6.000000,73.000000,8
27.000000,67.000000,8
32.000000,57.000000,8
29.000000,74.000000,8
35.000000,67.000000,8
25.000000,54.000000,8
11.000000,63.000000,8
11.000000,68.000000,8
25.000000,56.000000,8
19.000000,64.000000,8
23.000000,58.000000,8
31.000000,64.000000,8
13.000000,64.000000,8
27.000000,74.000000,8
16.000000,73.000000,8
21.000000,63.000000,8
17.000000,67.000000,8
20.000000,69.000000,8
10.000000,69.000000,8
7.000000,69.000000,8
7.000000,71.000000,8
32.000000,68.000000,8
21.000000,68.000000,8
16.000000,71.000000,8
32.000000,67.000000,8
33.000000,59.000000,8
23.000000,61.000000,8
32.000000,62.000000,8
34.000000,64.000000,8
18.000000,59.000000,8
14.000000,71.000000,8
29.000000,59.000000,8
22.000000,66.000000,8
33.000000,65.000000,8
16.000000,61.000000,8
19.000000,75.000000,8
10.000000,73.000000,8
31.000000,64.000000,8
15.000000,66.000000,8
19.000000,57.000000,8
30.000000,61.000000,8
32.000000,70.000000,8
13.000000,72.000000,8
22.000000,70.000000,8
26.000000,58.000000,8
20.000000,67.000000,8
34.000000,66.000000,8
21.000000,66.000000,8
29.000000,67.000000,8
32.000000,70.000000,8
32.000000,66.000000,8
38.000000,64.000000,8
15.000000,74.000000,8
16.000000,70.000000,8
17.000000,65.000000,8
35.000000,66.000000,8
6.000000,73.000000,8
27.000000,57.000000,8
10.000000,74.000000,8
10.000000,69.000000,8
21.000000,72.000000,8
31.000000,65.000000,8
32.000000,58.000000,8
23.000000,74.000000,8
27.000000,67.000000,8
11.000000,68.000000,8
29.000000,62.000000,8
36.000000,66.000000,8
12.000000,67.000000,8
19.000000,71.000000,8
33.000000,65.000000,8
17.000000,70.000000,8
28.000000,61.000000,8
26.000000,63.000000,8
32.000000,66.000000,8
25.000000,62.000000,8
19.000000,66.000000,8
24.000000,59.000000,8
22.000000,56.000000,8
13.000000,73.000000,8
26.000000,74.000000,8
27.000000,73.000000,8
31.000000,57.000000,8
12.000000,72.000000,8
26.000000,57.000000,8
20.000000,73.000000,8
12.000000,64.000000,8
17.000000,63.000000,8
20.000000,74.000000,8
31.000000,64.000000,8
32.000000,71.000000,8
19.000000,58.000000,8
25.000000,59.000000,8
12.000000,65.000000,8
32.000000,64.000000,8
16.000000,61.000000,8
21.000000,66.000000,8
36.000000,60.000000,8
17.000000,74.000000,8
18.000000,72.000000,8
18.000000,66.000000,8
24.000000,62.000000,8
7.000000,68.000000,8
34.000000,70.000000,8
3.000000,73.000000,8
7.000000,62.000000,8
6.000000,61.000000,8
11.000000,59.000000,8
10.000000,61.000000,8
7.000000,68.000000,8
3.000000,70.000000,8
4.000000,71.000000,8
36.000000,68.000000,8
3.000000,67.000000,8
5.000000,70.000000,8
11.000000,59.000000,8
4.000000,69.000000,8
34.000000,71.000000,8
3.000000,67.000000,8
8.000000,64.000000,8
10.000000,59.000000,8
7.000000,67.000000,8
4.000000,70.000000,8
6.000000,69.000000,8
4.000000,70.000000,8
4.000000,69.000000,8
0.000000,65.000000,8
0.000000,69.000000,8
9.000000,60.000000,8
5.000000,68.000000,8
4.000000,66.000000,8
4.000000,64.000000,8
3.000000,66.000000,8
3.000000,72.000000,8
0.000000,72.000000,8
6.000000,65.000000,8
1.000000,72.000000,8
10.000000,63.000000,8
5.000000,70.000000,8
12.000000,59.000000,8
6.000000,69.000000,8
7.000000,64.000000,8
12.000000,60.000000,8
9.000000,64.000000,8
4.000000,72.000000,8
5.000000,66.000000,8
4.000000,69.000000,8
2.000000,66.000000,8
3.000000,63.000000,8
1.000000,64.000000,8
2.000000,72.000000,8
1.000000,67.000000,8
5.000000,67.000000,8
7.000000,62.000000,8
7.000000,66.000000,8
1.000000,68.000000,8
1.000000,63.000000,8
2.000000,72.000000,8
13.000000,58.000000,8
4.000000,68.000000,8
0.000000,68.000000,8
6.000000,69.000000,8
3.000000,68.000000,8
4.000000,63.000000,8
1.000000,67.000000,8
36.000000,68.000000,8
4.000000,68.000000,8
11.000000,60.000000,8
3.000000,62.000000,8
0.000000,69.000000,8
10.000000,62.000000,8
3.000000,64.000000,8
4.000000,66.000000,8
0.000000,70.000000,8
5.000000,69.000000,8
6.000000,63.000000,8
4.000000,66.000000,8
4.000000,60.000000,8
5.000000,59.000000,8
30.000000,75.000000,8
6.000000,59.000000,8
31.000000,74.000000,8
12.000000,57.000000,8
30.000000,74.000000,8
31.000000,74.000000,8
3.000000,59.000000,8
11.000000,58.000000,8
32.000000,73.000000,8
10.000000,58.000000,8
11.000000,58.000000,8
2.000000,60.000000,8
2.000000,59.000000,8
29.000000,75.000000,8
31.000000,75.000000,8
0.000000,61.000000,8
17.000000,56.000000,8
12.000000,58.000000,8
10.000000,58.000000,8
10.000000,57.000000,8
6.000000,58.000000,8
16.000000,56.000000,8
31.000000,75.000000,8
30.000000,75.000000,8
5.000000,59.000000,8
8.000000,58.000000,8
19.000000,55.000000,8
15.000000,57.000000,8
4.000000,57.000000,8
1.000000,58.000000,8
24.000000,54.000000,8
21.000000,54.000000,8
11.000000,56.000000,8
16.000000,55.000000,8
24.000000,54.000000,8
12.000000,56.000000,8
22.000000,54.000000,8
18.000000,55.000000,8
6.000000,57.000000,8
33.000000,52.000000,8
29.000000,53.000000,8
12.000000,56.000000,8
2.000000,57.000000,8
31.000000,52.000000,8
14.000000,55.000000,8
31.000000,52.000000,8
7.000000,56.000000,8
5.000000,56.000000,8
0.000000,57.000000,8
1.000000,57.000000,8
27.000000,52.000000,8
22.000000,53.000000,8
33.000000,51.000000,8
21.000000,53.000000,8
25.000000,52.000000,8
3.000000,56.000000,8
25.000000,52.000000,8
8.000000,55.000000,8
9.000000,55.000000,8
8.000000,55.000000,8
9.000000,55.000000,8
14.000000,54.000000,8
23.000000,52.000000,8
16.000000,53.000000,8
7.000000,55.000000,8
24.000000,52.000000,8
4.000000,55.000000,8
5.000000,55.000000,8
0.000000,56.000000,8
2.000000,55.000000,8
0.000000,56.000000,8
19.000000,52.000000,8
3.000000,54.000000,8
28.000000,51.000000,8
14.000000,53.000000,8
0.000000,55.000000,8
14.000000,53.000000,8
7.000000,53.000000,8
7.000000,53.000000,8
6.000000,53.000000,8
8.000000,53.000000,8
3.000000,53.000000,8
3.000000,53.000000,8
0.000000,53.000000,8
0.000000,53.000000,8
0.000000,53.000000,8
12.000000,52.000000,8
9.000000,52.000000,8
11.000000,52.000000,8
6.000000,52.000000,8
23.000000,51.000000,8
1.000000,73.000000,8
3.000000,52.000000,8
21.000000,51.000000,8
21.000000,51.000000,8
4.000000,52.000000,8
20.000000,51.000000,8
15.000000,51.000000,8
18.000000,51.000000,8
19.000000,51.000000,8
18.000000,51.000000,8
0.000000,52.000000,8
10.000000,51.000000,8
14.000000,51.000000,8
9.000000,51.000000,8
4.000000,74.000000,8
11.000000,51.000000,8
8.000000,51.000000,8
7.000000,51.000000,8
5.000000,51.000000,8
2.000000,51.000000,8
6.000000,51.000000,8
1.000000,74.000000,8
0.000000,74.000000,8
1.000000,74.000000,8
10.000000,75.000000,8
7.000000,75.000000,8
5.000000,75.000000,8
4.000000,75.000000,8
4.000000,75.000000,8
1.000000,75.000000,8
0.000000,75.000000,8
0.000000,8.000000,9
27.000000,16.000000,9
13.000000,22.000000,9
22.000000,3.000000,9
8.000000,23.000000,9
29.000000,7.000000,9
28.000000,21.000000,9
8.000000,19.000000,9
19.000000,2.000000,9
2.000000,8.000000,9
22.000000,14.000000,9
13.000000,1.000000,9
3.000000,11.000000,9
11.000000,21.000000,9
17.000000,16.000000,9
30.000000,13.000000,9
9.000000,18.000000,9
24.000000,22.000000,9
25.000000,13.000000,9
9.000000,19.000000,9
13.000000,21.000000,9
21.000000,3.000000,9
14.000000,10.000000,9
27.000000,7.000000,9
13.000000,21.000000,9
30.000000,11.000000,9
2.000000,11.000000,9
23.000000,13.000000,9
25.000000,0.000000,9
0.000000,24.000000,9
27.000000,12.000000,9
9.000000,0.000000,9
18.000000,19.000000,9
2.000000,4.000000,9
18.000000,12.000000,9
13.000000,5.000000,9
10.000000,3.000000,9
14.000000,7.000000,9
28.000000,10.000000,9
30.000000,14.000000,9
6.000000,10.000000,9
12.000000,8.000000,9
22.000000,23.000000,9
26.000000,2.000000,9
29.000000,21.000000,9
5.000000,8.000000,9
30.000000,16.000000,9
23.000000,17.000000,9
4.000000,15.000000,9
7.000000,18.000000,9
29.000000,3.000000,9
15.000000,6.000000,9
20.000000,19.000000,9
4.000000,7.000000,9
6.000000,3.000000,9
6.000000,3.000000,9
5.000000,7.000000,9
18.000000,0.000000,9
27.000000,14.000000,9
21.000000,1.000000,9
7.000000,20.000000,9
2.000000,11.000000,9
25.000000,23.000000,9
16.000000,12.000000,9
16.000000,10.000000,9
30.000000,2.000000,9
31.000000,1.000000,9
9.000000,13.000000,9
12.000000,25.000000,9
24.000000,2.000000,9
6.000000,12.000000,9
18.000000,17.000000,9
20.000000,19.000000,9
1.000000,5.000000,9
5.000000,1.000000,9
15.000000,6.000000,9
12.000000,17.000000,9
18.000000,13.000000,9
26.000000,10.000000,9
30.000000,17.000000,9
7.000000,25.000000,9
19.000000,13.000000,9
3.000000,15.000000,9
17.000000,0.000000,9
4.000000,22.000000,9
2.000000,20.000000,9
20.000000,23.000000,9
2.000000,20.000000,9
15.000000,23.000000,9
6.000000,5.000000,9
21.000000,22.000000,9
18.000000,3.000000,9
21.000000,14.000000,9
16.000000,17.000000,9
8.000000,21.000000,9
27.000000,20.000000,9
9.000000,16.000000,9
22.000000,9.000000,9
15.000000,17.000000,9
20.000000,9.000000,9
21.000000,8.000000,9
23.000000,19.000000,9
32.000000,7.000000,9
7.000000,10.000000,9
12.000000,13.000000,9
3.000000,23.000000,9
28.000000,7.000000,9
13.000000,21.000000,9
13.000000,24.000000,9
2.000000,21.000000,9
2.000000,19.000000,9
8.000000,7.000000,9
1.000000,9.000000,9
27.000000,1.000000,9
0.000000,15.000000,9
0.000000,8.000000,9
17.000000,6.000000,9
4.000000,8.000000,9
7.000000,13.000000,9
25.000000,5.000000,9
5.000000,8.000000,9
33.000000,0.000000,9
11.000000,19.000000,9
2.000000,17.000000,9
6.000000,10.000000,9
24.000000,4.000000,9
14.000000,3.000000,9
27.000000,4.000000,9
28.000000,21.000000,9
29.000000,0.000000,9
7.000000,5.000000,9
11.000000,8.000000,9
32.000000,1.000000,9
15.000000,15.000000,9
15.000000,11.000000,9
0.000000,8.000000,9
16.000000,11.000000,9
5.000000,10.000000,9
23.000000,4.000000,9
22.000000,6.000000,9
3.000000,17.000000,9
30.000000,3.000000,9
10.000000,16.000000,9
9.000000,25.000000,9
31.000000,0.000000,9
19.000000,18.000000,9
16.000000,8.000000,9
16.000000,24.000000,9
20.000000,11.000000,9
10.000000,3.000000,9
20.000000,20.000000,9
27.000000,15.000000,9
14.000000,19.000000,9
7.000000,2.000000,9
0.000000,0.000000,9
12.000000,21.000000,9
15.000000,2.000000,9
26.000000,4.000000,9
31.000000,4.000000,9
10.000000,2.000000,9
15.000000,16.000000,9
28.000000,17.000000,9
0.000000,18.000000,9
3.000000,12.000000,9
20.000000,22.000000,9
5.000000,24.000000,9
15.000000,16.000000,9
16.000000,10.000000,9
15.000000,3.000000,9
13.000000,5.000000,9
1.000000,20.000000,9
8.000000,1.000000,9
2.000000,5.000000,9
24.000000,14.000000,9
12.000000,11.000000,9
13.000000,4.000000,9
9.000000,16.000000,9
6.000000,15.000000,9
8.000000,15.000000,9
20.000000,22.000000,9
10.000000,12.000000,9
22.000000,19.000000,9
6.000000,13.000000,9
20.000000,2.000000,9
1.000000,12.000000,9
3.000000,21.000000,9
1.000000,13.000000,9
20.000000,20.000000,9
8.000000,5.000000,9
20.000000,11.000000,9
11.000000,6.000000,9
6.000000,16.000000,9
24.000000,8.000000,9
7.000000,12.000000,9
20.000000,17.000000,9
3.000000,25.000000,9
4.000000,4.000000,9
11.000000,17.000000,9
19.000000,2.000000,9
13.000000,21.000000,9
19.000000,15.000000,9
19.000000,9.000000,9
27.000000,21.000000,9
15.000000,18.000000,9
20.000000,10.000000,9
2.000000,23.000000,9
23.000000,21.000000,9
4.000000,11.000000,9
3.000000,3.000000,9
19.000000,7.000000,9
11.000000,5.000000,9
20.000000,11.000000,9
30.000000,15.000000,9
26.000000,11.000000,9
26.000000,9.000000,9
9.000000,6.000000,9
27.000000,5.000000,9
8.000000,20.000000,9
27.000000,18.000000,9
8.000000,10.000000,9
1.000000,12.000000,9
19.000000,20.000000,9
23.000000,20.000000,9
26.000000,0.000000,9
9.000000,15.000000,9
3.000000,26.000000,9
26.000000,21.000000,9
10.000000,16.000000,9
19.000000,3.000000,9
13.000000,25.000000,9
26.000000,1.000000,9
7.000000,0.000000,9
14.000000,11.000000,9
30.000000,9.000000,9
27.000000,13.000000,9
5.000000,10.000000,9
12.000000,3.000000,9
2.000000,8.000000,9
22.000000,13.000000,9
30.000000,16.000000,9
1.000000,7.000000,9
14.000000,0.000000,9
19.000000,2.000000,9
8.000000,12.000000,9
0.000000,15.000000,9
16.000000,13.000000,9
23.000000,11.000000,9
2.000000,13.000000,9
27.000000,20.000000,9
16.000000,20.000000,9
17.000000,0.000000,9
16.000000,21.000000,9
17.000000,1.000000,9
0.000000,19.000000,9
19.000000,17.000000,9
9.000000,11.000000,9
25.000000,23.000000,9
4.000000,18.000000,9
30.000000,11.000000,9
25.000000,11.000000,9
26.000000,12.000000,9
8.000000,14.000000,9
1.000000,23.000000,9
22.000000,19.000000,9
8.000000,17.000000,9
8.000000,21.000000,9
17.000000,11.000000,9
8.000000,20.000000,9
6.000000,8.000000,9
22.000000,16.000000,9
12.000000,22.000000,9
10.000000,21.000000,9
20.000000,11.000000,9
20.000000,5.000000,9
11.000000,17.000000,9
32.000000,7.000000,9
1.000000,19.000000,9
29.000000,7.000000,9
22.000000,24.000000,9
20.000000,6.000000,9
2.000000,20.000000,9
26.000000,18.000000,9
24.000000,3.000000,9
31.000000,9.000000,9
24.000000,18.000000,9
14.000000,8.000000,9
30.000000,23.000000,9
4.000000,19.000000,9
32.000000,5.000000,9
10.000000,18.000000,9
19.000000,16.000000,9
15.000000,22.000000,9
22.000000,9.000000,9
5.000000,20.000000,9
3.000000,5.000000,9
7.000000,1.000000,9
7.000000,25.000000,9
29.000000,9.000000,9
27.000000,17.000000,9
16.000000,5.000000,9
0.000000,23.000000,9
16.000000,15.000000,9
13.000000,13.000000,9
25.000000,12.000000,9
0.000000,14.000000,9
21.000000,18.000000,9
26.000000,18.000000,9
13.000000,9.000000,9
7.000000,24.000000,9
11.000000,16.000000,9
31.000000,4.000000,9
23.000000,11.000000,9
8.000000,17.000000,9
0.000000,2.000000,9
27.000000,12.000000,9
14.000000,20.000000,9
24.000000,22.000000,9
9.000000,7.000000,9
11.000000,4.000000,9
30.000000,6.000000,9
12.000000,14.000000,9
6.000000,3.000000,9
30.000000,3.000000,9
16.000000,12.000000,9
12.000000,2.000000,9
12.000000,24.000000,9
6.000000,11.000000,9
22.000000,17.000000,9
7.000000,24.000000,9
28.000000,10.000000,9
22.000000,21.000000,9
4.000000,23.000000,9
31.000000,2.000000,9
1.000000,3.000000,9
21.000000,0.000000,9
4.000000,19.000000,9
28.000000,1.000000,9
12.000000,17.000000,9
2.000000,25.000000,9
10.000000,4.000000,9
30.000000,0.000000,9
20.000000,7.000000,9
26.000000,8.000000,9
12.000000,4.000000,9
23.000000,10.000000,9
21.000000,7.000000,9
15.000000,10.000000,9
23.000000,2.000000,9
25.000000,3.000000,9
7.000000,16.000000,9
10.000000,0.000000,9
15.000000,16.000000,9
26.000000,16.000000,9
6.000000,21.000000,9
1.000000,17.000000,9
8.000000,5.000000,9
27.000000,11.000000,9
20.000000,5.000000,9
14.000000,15.000000,9
29.000000,15.000000,9
15.000000,21.000000,9
25.000000,13.000000,9
10.000000,21.000000,9
28.000000,21.000000,9
8.000000,2.000000,9
24.000000,8.000000,9
28.000000,20.000000,9
29.000000,10.000000,9
1.000000,14.000000,9
31.000000,1.000000,9
17.000000,1.000000,9
26.000000,6.000000,9
7.000000,5.000000,9
19.000000,18.000000,9
12.000000,2.000000,9
32.000000,5.000000,9
2.000000,3.000000,9
11.000000,16.000000,9
0.000000,15.000000,9
15.000000,1.000000,9
2.000000,10.000000,9
16.000000,23.000000,9
6.000000,20.000000,9
26.000000,3.000000,9
4.000000,7.000000,9
12.000000,0.000000,9
7.000000,7.000000,9
11.000000,25.000000,9
0.000000,10.000000,9
22.000000,14.000000,9
16.000000,17.000000,9
12.000000,22.000000,9
4.000000,3.000000,9
9.000000,15.000000,9
1.000000,3.000000,9
15.000000,15.000000,9
9.000000,20.000000,9
31.000000,3.000000,9
9.000000,18.000000,9
17.000000,3.000000,9
1.000000,11.000000,9
13.000000,12.000000,9
7.000000,20.000000,9
20.000000,7.000000,9
6.000000,10.000000,9
4.000000,15.000000,9
41.000000,77.000000,10
44.000000,79.000000,10
50.000000,82.000000,10
47.000000,95.000000,10
56.000000,80.000000,10
59.000000,98.000000,10
51.000000,96.000000,10
44.000000,73.000000,10
43.000000,79.000000,10
45.000000,90.000000,10
45.000000,88.000000,10
41.000000,99.000000,10
47.000000,94.000000,10
42.000000,93.000000,10
39.000000,89.000000,10
57.000000,98.000000,10
58.000000,86.000000,10
43.000000,88.000000,10
51.000000,94.000000,10
39.000000,89.000000,10
53.000000,96.000000,10
49.000000,95.000000,10
41.000000,84.000000,10
49.000000,97.000000,10
53.000000,84.000000,10
50.000000,94.000000,10
54.000000,88.000000,10
53.000000,80.000000,10
48.000000,72.000000,10
40.000000,99.000000,10
41.000000,82.000000,10
48.000000,81.000000,10
51.000000,88.000000,10
53.000000,93.000000,10
49.000000,82.000000,10
43.000000,85.000000,10
54.000000,95.000000,10
42.000000,89.000000,10
58.000000,96.000000,10
52.000000,84.000000,10
57.000000,99.000000,10
51.000000,97.000000,10
57.000000,93.000000,10
43.000000,94.000000,10
41.000000,84.000000,10
58.000000,94.000000,10
45.000000,72.000000,10
42.000000,81.000000,10
48.000000,88.000000,10
52.000000,96.000000,10
47.000000,93.000000,10
48.000000,90.000000,10
52.000000,86.000000,10
55.000000,91.000000,10
47.000000,73.000000,10
58.000000,96.000000,10
39.000000,90.000000,10
41.000000,87.000000,10
46.000000,95.000000,10
45.000000,90.000000,10
48.000000,84.000000,10
56.000000,93.000000,10
54.000000,87.000000,10
44.000000,78.000000,10
48.000000,75.000000,10
57.000000,94.000000,10
58.000000,92.000000,10
54.000000,92.000000,10
39.000000,97.000000,10
44.000000,87.000000,10
43.000000,88.000000,10
55.000000,91.000000,10
46.000000,80.000000,10
55.000000,82.000000,10
57.000000,91.000000,10
53.000000,98.000000,10
57.000000,99.000000,10
50.000000,90.000000,10
45.000000,70.000000,10
43.000000,89.000000,10
56.000000,97.000000,10
47.000000,76.000000,10
47.000000,97.000000,10
39.000000,89.000000,10
59.000000,86.000000,10
57.000000,83.000000,10
41.000000,92.000000,10
39.000000,92.000000,10
46.000000,87.000000,10
59.000000,86.000000,10
55.000000,84.000000,10
56.000000,86.000000,10
45.000000,83.000000,10
53.000000,93.000000,10
43.000000,76.000000,10
57.000000,83.000000,10
53.000000,85.000000,10
54.000000,96.000000,10
51.000000,90.000000,10
53.000000,92.000000,10
49.000000,77.000000,10
40.000000,98.000000,10
51.000000,95.000000,10
53.000000,96.000000,10
52.000000,77.000000,10
58.000000,91.000000,10
51.000000,97.000000,10
39.000000,97.000000,10
55.000000,98.000000,10
53.000000,83.000000,10
45.000000,98.000000,10
48.000000,78.000000,10
54.000000,84.000000,10
40.000000,87.000000,10
47.000000,73.000000,10
58.000000,82.000000,10
46.000000,83.000000,10
40.000000,91.000000,10
54.000000,82.000000,10
41.000000,81.000000,10
58.000000,98.000000,10
45.000000,69.000000,10
53.000000,90.000000,10
54.000000,85.000000,10
56.000000,83.000000,10
41.000000,88.000000,10
53.000000,77.000000,10
49.000000,78.000000,10
49.000000,91.000000,10
50.000000,88.000000,10
41.000000,86.000000,10
56.000000,86.000000,10
40.000000,99.000000,10
58.000000,95.000000,10
52.000000,90.000000,10
43.000000,80.000000,10
58.000000,82.000000,10
49.000000,90.000000,10
50.000000,81.000000,10
58.000000,90.000000,10
59.000000,97.000000,10
54.000000,81.000000,10
48.000000,73.000000,10
54.000000,82.000000,10
55.000000,90.000000,10
41.000000,82.000000,10
55.000000,87.000000,10
42.000000,79.000000,10
50.000000,99.000000,10
43.000000,88.000000,10
57.000000,87.000000,10
53.000000,88.000000,10
56.000000,87.000000,10
49.000000,99.000000,10
41.000000,80.000000,10
41.000000,95.000000,10
45.000000,87.000000,10
43.000000,85.000000,10
40.000000,97.000000,10
53.000000,92.000000,10
44.000000,82.000000,10
48.000000,83.000000,10
46.000000,75.000000,10
54.000000,84.000000,10
53.000000,80.000000,10
51.000000,82.000000,10
43.000000,88.000000,10
49.000000,91.000000,10
38.000000,96.000000,10
49.000000,97.000000,10
44.000000,88.000000,10
49.000000,73.000000,10
45.000000,96.000000,10
58.000000,82.000000,10
46.000000,98.000000,10
48.000000,94.000000,10
45.000000,70.000000,10
42.000000,97.000000,10
42.000000,73.000000,10
47.000000,99.000000,10
50.000000,91.000000,10
42.000000,93.000000,10
42.000000,96.000000,10
49.000000,81.000000,10
58.000000,96.000000,10
39.000000,97.000000,10
55.000000,86.000000,10
39.000000,94.000000,10
43.000000,78.000000,10
47.000000,80.000000,10
43.000000,96.000000,10
56.000000,90.000000,10
46.000000,82.000000,10
52.000000,88.000000,10
46.000000,97.000000,10
43.000000,98.000000,10
46.000000,74.000000,10
45.000000,70.000000,10
48.000000,73.000000,10
